traceKey,width,kind
ldut_subsystem_cbus_coupler_to_bootrom_fragmenter_repeater_saved_source,5,reg
ldut_subsystem_cbus_coupler_to_clint_fragmenter_dToggle,1,reg
ldut_subsystem_cbus_coupler_to_clint_fragmenter_gennum,3,reg
ldut_subsystem_cbus_coupler_to_clint_fragmenter_repeater_full,1,reg
ldut_subsystem_cbus_coupler_to_clint_fragmenter_repeater_saved_opcode,3,reg
ldut_subsystem_cbus_coupler_to_clint_fragmenter_repeater_saved_size,3,reg
ldut_subsystem_cbus_coupler_to_clint_fragmenter_repeater_saved_source,5,reg
ldut_subsystem_cbus_coupler_to_debug_fragmenter_dToggle,1,reg
ldut_subsystem_cbus_coupler_to_debug_fragmenter_gennum,3,reg
ldut_subsystem_cbus_coupler_to_debug_fragmenter_repeater_full,1,reg
ldut_subsystem_cbus_coupler_to_debug_fragmenter_repeater_saved_opcode,3,reg
ldut_subsystem_cbus_coupler_to_debug_fragmenter_repeater_saved_size,3,reg
ldut_subsystem_cbus_coupler_to_debug_fragmenter_repeater_saved_source,5,reg
ldut_subsystem_cbus_coupler_to_plic_fragmenter_repeater_full,1,reg
ldut_subsystem_cbus_coupler_to_plic_fragmenter_repeater_saved_opcode,3,reg
ldut_subsystem_cbus_coupler_to_plic_fragmenter_repeater_saved_size,3,reg
ldut_subsystem_cbus_fixer_a_first_counter,9,reg
ldut_subsystem_cbus_fixer_flight_0,1,reg
ldut_subsystem_cbus_fixer_flight_1,1,reg
ldut_subsystem_cbus_fixer_flight_10,1,reg
ldut_subsystem_cbus_fixer_flight_11,1,reg
ldut_subsystem_cbus_fixer_flight_12,1,reg
ldut_subsystem_cbus_fixer_flight_13,1,reg
ldut_subsystem_cbus_fixer_flight_14,1,reg
ldut_subsystem_cbus_fixer_flight_15,1,reg
ldut_subsystem_cbus_fixer_flight_2,1,reg
ldut_subsystem_cbus_fixer_flight_3,1,reg
ldut_subsystem_cbus_fixer_flight_4,1,reg
ldut_subsystem_cbus_fixer_flight_5,1,reg
ldut_subsystem_cbus_fixer_flight_6,1,reg
ldut_subsystem_cbus_fixer_flight_7,1,reg
ldut_subsystem_cbus_fixer_flight_8,1,reg
ldut_subsystem_cbus_fixer_flight_9,1,reg
ldut_subsystem_cbus_fixer_stalls_id,3,reg
ldut_subsystem_cbus_fixer_stalls_id_1,3,reg
ldut_subsystem_cbus_out_xbar_beatsLeft,9,reg
ldut_subsystem_cbus_out_xbar_readys_mask,5,reg
ldut_subsystem_cbus_out_xbar_state_0,1,reg
ldut_subsystem_cbus_out_xbar_state_1,1,reg
ldut_subsystem_cbus_out_xbar_state_2,1,reg
ldut_subsystem_cbus_out_xbar_state_3,1,reg
ldut_subsystem_cbus_out_xbar_state_4,1,reg
ldut_subsystem_cbus_wrapped_error_device_buffer_bundleIn_0_d_q_maybe_full,1,reg
ldut_subsystem_cbus_wrapped_error_device_buffer_bundleIn_0_d_q_value,1,reg
ldut_subsystem_cbus_wrapped_error_device_buffer_bundleIn_0_d_q_value_1,1,reg
ldut_subsystem_cbus_wrapped_error_device_buffer_bundleOut_0_a_q_maybe_full,1,reg
ldut_subsystem_cbus_wrapped_error_device_buffer_bundleOut_0_a_q_value,1,reg
ldut_subsystem_cbus_wrapped_error_device_buffer_bundleOut_0_a_q_value_1,1,reg
ldut_subsystem_cbus_wrapped_error_device_error_a_maybe_full,1,reg
ldut_subsystem_cbus_wrapped_error_device_error_a_ram_opcode,3,reg
ldut_subsystem_cbus_wrapped_error_device_error_a_ram_size,4,reg
ldut_subsystem_cbus_wrapped_error_device_error_a_ram_source,5,reg
ldut_subsystem_cbus_wrapped_error_device_error_a_last_counter,9,reg
ldut_subsystem_fbus_buffer_bundleIn_0_d_q_maybe_full,1,reg
ldut_subsystem_fbus_buffer_bundleIn_0_d_q_value,1,reg
ldut_subsystem_fbus_buffer_bundleIn_0_d_q_value_1,1,reg
ldut_subsystem_fbus_buffer_bundleOut_0_a_q_maybe_full,1,reg
ldut_subsystem_fbus_buffer_bundleOut_0_a_q_value,1,reg
ldut_subsystem_fbus_buffer_bundleOut_0_a_q_value_1,1,reg
ldut_subsystem_fbus_coupler_from_port_named_slave_port_axi4_axi42tl_b_count_1,3,reg
ldut_subsystem_fbus_coupler_from_port_named_slave_port_axi4_axi42tl_q_b_deq_maybe_full,1,reg
ldut_subsystem_fbus_coupler_from_port_named_slave_port_axi4_axi42tl_q_b_deq_ram_id,1,reg
ldut_subsystem_fbus_coupler_from_port_named_slave_port_axi4_axi4yank_QueueCompatibility_2_deq_ptr_value,2,reg
ldut_subsystem_fbus_coupler_from_port_named_slave_port_axi4_axi4yank_QueueCompatibility_3_deq_ptr_value,2,reg
ldut_subsystem_fbus_coupler_from_port_named_slave_port_axi4_buffer_bundleIn_0_d_q_maybe_full,1,reg
ldut_subsystem_fbus_coupler_from_port_named_slave_port_axi4_buffer_bundleIn_0_d_q_value_1,1,reg
ldut_subsystem_fbus_coupler_from_port_named_slave_port_axi4_buffer_bundleOut_0_a_q_maybe_full,1,reg
ldut_subsystem_fbus_coupler_from_port_named_slave_port_axi4_buffer_bundleOut_0_a_q_value,1,reg
ldut_subsystem_fbus_coupler_from_port_named_slave_port_axi4_buffer_bundleOut_0_a_q_value_1,1,reg
ldut_subsystem_fbus_coupler_from_port_named_slave_port_axi4_fixer_a_first_counter,9,reg
ldut_subsystem_fbus_coupler_from_port_named_slave_port_axi4_fixer_flight_0,1,reg
ldut_subsystem_fbus_coupler_from_port_named_slave_port_axi4_fixer_flight_1,1,reg
ldut_subsystem_fbus_coupler_from_port_named_slave_port_axi4_fixer_flight_10,1,reg
ldut_subsystem_fbus_coupler_from_port_named_slave_port_axi4_fixer_flight_11,1,reg
ldut_subsystem_fbus_coupler_from_port_named_slave_port_axi4_fixer_flight_12,1,reg
ldut_subsystem_fbus_coupler_from_port_named_slave_port_axi4_fixer_flight_13,1,reg
ldut_subsystem_fbus_coupler_from_port_named_slave_port_axi4_fixer_flight_14,1,reg
ldut_subsystem_fbus_coupler_from_port_named_slave_port_axi4_fixer_flight_15,1,reg
ldut_subsystem_fbus_coupler_from_port_named_slave_port_axi4_fixer_flight_2,1,reg
ldut_subsystem_fbus_coupler_from_port_named_slave_port_axi4_fixer_flight_3,1,reg
ldut_subsystem_fbus_coupler_from_port_named_slave_port_axi4_fixer_flight_4,1,reg
ldut_subsystem_fbus_coupler_from_port_named_slave_port_axi4_fixer_flight_5,1,reg
ldut_subsystem_fbus_coupler_from_port_named_slave_port_axi4_fixer_flight_6,1,reg
ldut_subsystem_fbus_coupler_from_port_named_slave_port_axi4_fixer_flight_7,1,reg
ldut_subsystem_fbus_coupler_from_port_named_slave_port_axi4_fixer_flight_8,1,reg
ldut_subsystem_fbus_coupler_from_port_named_slave_port_axi4_fixer_flight_9,1,reg
ldut_subsystem_fbus_coupler_from_port_named_slave_port_axi4_fixer_stalls_id_1,1,reg
ldut_subsystem_l2_wrapper_broadcast_1_REG,1,reg
ldut_subsystem_l2_wrapper_broadcast_1_TLBroadcastTracker$$inst_address,32,reg
ldut_subsystem_l2_wrapper_broadcast_1_TLBroadcastTracker$$inst_count,1,reg
ldut_subsystem_l2_wrapper_broadcast_1_TLBroadcastTracker$$inst_got_e,1,reg
ldut_subsystem_l2_wrapper_broadcast_1_TLBroadcastTracker$$inst_o_data_maybe_full,1,reg
ldut_subsystem_l2_wrapper_broadcast_1_TLBroadcastTracker$$inst_o_data_value,3,reg
ldut_subsystem_l2_wrapper_broadcast_1_TLBroadcastTracker$$inst_o_data_value_1,3,reg
ldut_subsystem_l2_wrapper_broadcast_1_TLBroadcastTracker$$inst_opcode,3,reg
ldut_subsystem_l2_wrapper_broadcast_1_TLBroadcastTracker$$inst_sent_d,1,reg
ldut_subsystem_l2_wrapper_broadcast_1_TLBroadcastTracker$$inst_shared,1,reg
ldut_subsystem_l2_wrapper_broadcast_1_TLBroadcastTracker$$inst_size,3,reg
ldut_subsystem_l2_wrapper_broadcast_1_TLBroadcastTracker$$inst_source,5,reg
ldut_subsystem_l2_wrapper_broadcast_1_TLBroadcastTracker_1$$inst_address,32,reg
ldut_subsystem_l2_wrapper_broadcast_1_TLBroadcastTracker_1$$inst_count,1,reg
ldut_subsystem_l2_wrapper_broadcast_1_TLBroadcastTracker_1$$inst_got_e,1,reg
ldut_subsystem_l2_wrapper_broadcast_1_TLBroadcastTracker_1$$inst_o_data_maybe_full,1,reg
ldut_subsystem_l2_wrapper_broadcast_1_TLBroadcastTracker_1$$inst_o_data_value,3,reg
ldut_subsystem_l2_wrapper_broadcast_1_TLBroadcastTracker_1$$inst_o_data_value_1,3,reg
ldut_subsystem_l2_wrapper_broadcast_1_TLBroadcastTracker_1$$inst_opcode,3,reg
ldut_subsystem_l2_wrapper_broadcast_1_TLBroadcastTracker_1$$inst_sent_d,1,reg
ldut_subsystem_l2_wrapper_broadcast_1_TLBroadcastTracker_1$$inst_shared,1,reg
ldut_subsystem_l2_wrapper_broadcast_1_TLBroadcastTracker_1$$inst_size,3,reg
ldut_subsystem_l2_wrapper_broadcast_1_TLBroadcastTracker_1$$inst_source,5,reg
ldut_subsystem_l2_wrapper_broadcast_1_TLBroadcastTracker_2$$inst_address,32,reg
ldut_subsystem_l2_wrapper_broadcast_1_TLBroadcastTracker_2$$inst_count,1,reg
ldut_subsystem_l2_wrapper_broadcast_1_TLBroadcastTracker_2$$inst_got_e,1,reg
ldut_subsystem_l2_wrapper_broadcast_1_TLBroadcastTracker_2$$inst_o_data_maybe_full,1,reg
ldut_subsystem_l2_wrapper_broadcast_1_TLBroadcastTracker_2$$inst_o_data_value,3,reg
ldut_subsystem_l2_wrapper_broadcast_1_TLBroadcastTracker_2$$inst_o_data_value_1,3,reg
ldut_subsystem_l2_wrapper_broadcast_1_TLBroadcastTracker_2$$inst_opcode,3,reg
ldut_subsystem_l2_wrapper_broadcast_1_TLBroadcastTracker_2$$inst_sent_d,1,reg
ldut_subsystem_l2_wrapper_broadcast_1_TLBroadcastTracker_2$$inst_shared,1,reg
ldut_subsystem_l2_wrapper_broadcast_1_TLBroadcastTracker_2$$inst_size,3,reg
ldut_subsystem_l2_wrapper_broadcast_1_TLBroadcastTracker_2$$inst_source,5,reg
ldut_subsystem_l2_wrapper_broadcast_1_TLBroadcastTracker_3$$inst_address,32,reg
ldut_subsystem_l2_wrapper_broadcast_1_TLBroadcastTracker_3$$inst_count,1,reg
ldut_subsystem_l2_wrapper_broadcast_1_TLBroadcastTracker_3$$inst_got_e,1,reg
ldut_subsystem_l2_wrapper_broadcast_1_TLBroadcastTracker_3$$inst_o_data_maybe_full,1,reg
ldut_subsystem_l2_wrapper_broadcast_1_TLBroadcastTracker_3$$inst_o_data_value,3,reg
ldut_subsystem_l2_wrapper_broadcast_1_TLBroadcastTracker_3$$inst_o_data_value_1,3,reg
ldut_subsystem_l2_wrapper_broadcast_1_TLBroadcastTracker_3$$inst_opcode,3,reg
ldut_subsystem_l2_wrapper_broadcast_1_TLBroadcastTracker_3$$inst_sent_d,1,reg
ldut_subsystem_l2_wrapper_broadcast_1_TLBroadcastTracker_3$$inst_shared,1,reg
ldut_subsystem_l2_wrapper_broadcast_1_TLBroadcastTracker_3$$inst_size,3,reg
ldut_subsystem_l2_wrapper_broadcast_1_TLBroadcastTracker_3$$inst_source,5,reg
ldut_subsystem_l2_wrapper_broadcast_1_beatsLeft,3,reg
ldut_subsystem_l2_wrapper_broadcast_1_beatsLeft_1,3,reg
ldut_subsystem_l2_wrapper_broadcast_1_counter_2,3,reg
ldut_subsystem_l2_wrapper_broadcast_1_state_1_0,1,reg
ldut_subsystem_l2_wrapper_broadcast_1_state_1_1,1,reg
ldut_subsystem_l2_wrapper_broadcast_1_state_1_2,1,reg
ldut_subsystem_l2_wrapper_broadcast_1_state_1_3,1,reg
ldut_subsystem_l2_wrapper_broadcast_1_state_1_4,1,reg
ldut_subsystem_l2_wrapper_broadcast_1_state__0,1,reg
ldut_subsystem_l2_wrapper_broadcast_1_state__1,1,reg
ldut_subsystem_mbus_coupler_to_memory_controller_port_named_axi4_axi4yank_QueueCompatibility$$inst_deq_ptr_value,3,reg
ldut_subsystem_mbus_coupler_to_memory_controller_port_named_axi4_axi4yank_QueueCompatibility$$inst_enq_ptr_value,3,reg
ldut_subsystem_mbus_coupler_to_memory_controller_port_named_axi4_axi4yank_QueueCompatibility$$inst_maybe_full,1,reg
ldut_subsystem_mbus_coupler_to_memory_controller_port_named_axi4_axi4yank_QueueCompatibility_1$$inst_deq_ptr_value,3,reg
ldut_subsystem_mbus_coupler_to_memory_controller_port_named_axi4_axi4yank_QueueCompatibility_1$$inst_enq_ptr_value,3,reg
ldut_subsystem_mbus_coupler_to_memory_controller_port_named_axi4_axi4yank_QueueCompatibility_1$$inst_maybe_full,1,reg
ldut_subsystem_mbus_coupler_to_memory_controller_port_named_axi4_axi4yank_QueueCompatibility_10$$inst_deq_ptr_value,3,reg
ldut_subsystem_mbus_coupler_to_memory_controller_port_named_axi4_axi4yank_QueueCompatibility_10$$inst_enq_ptr_value,3,reg
ldut_subsystem_mbus_coupler_to_memory_controller_port_named_axi4_axi4yank_QueueCompatibility_10$$inst_maybe_full,1,reg
ldut_subsystem_mbus_coupler_to_memory_controller_port_named_axi4_axi4yank_QueueCompatibility_11_deq_ptr_value,3,reg
ldut_subsystem_mbus_coupler_to_memory_controller_port_named_axi4_axi4yank_QueueCompatibility_11_enq_ptr_value,3,reg
ldut_subsystem_mbus_coupler_to_memory_controller_port_named_axi4_axi4yank_QueueCompatibility_11_maybe_full,1,reg
ldut_subsystem_mbus_coupler_to_memory_controller_port_named_axi4_axi4yank_QueueCompatibility_12_deq_ptr_value,3,reg
ldut_subsystem_mbus_coupler_to_memory_controller_port_named_axi4_axi4yank_QueueCompatibility_12_enq_ptr_value,3,reg
ldut_subsystem_mbus_coupler_to_memory_controller_port_named_axi4_axi4yank_QueueCompatibility_12_maybe_full,1,reg
ldut_subsystem_mbus_coupler_to_memory_controller_port_named_axi4_axi4yank_QueueCompatibility_13_deq_ptr_value,3,reg
ldut_subsystem_mbus_coupler_to_memory_controller_port_named_axi4_axi4yank_QueueCompatibility_13_enq_ptr_value,3,reg
ldut_subsystem_mbus_coupler_to_memory_controller_port_named_axi4_axi4yank_QueueCompatibility_13_maybe_full,1,reg
ldut_subsystem_mbus_coupler_to_memory_controller_port_named_axi4_axi4yank_QueueCompatibility_14$$inst_deq_ptr_value,3,reg
ldut_subsystem_mbus_coupler_to_memory_controller_port_named_axi4_axi4yank_QueueCompatibility_14$$inst_enq_ptr_value,3,reg
ldut_subsystem_mbus_coupler_to_memory_controller_port_named_axi4_axi4yank_QueueCompatibility_14$$inst_maybe_full,1,reg
ldut_subsystem_mbus_coupler_to_memory_controller_port_named_axi4_axi4yank_QueueCompatibility_15_deq_ptr_value,3,reg
ldut_subsystem_mbus_coupler_to_memory_controller_port_named_axi4_axi4yank_QueueCompatibility_15_enq_ptr_value,3,reg
ldut_subsystem_mbus_coupler_to_memory_controller_port_named_axi4_axi4yank_QueueCompatibility_15_maybe_full,1,reg
ldut_subsystem_mbus_coupler_to_memory_controller_port_named_axi4_axi4yank_QueueCompatibility_16_deq_ptr_value,3,reg
ldut_subsystem_mbus_coupler_to_memory_controller_port_named_axi4_axi4yank_QueueCompatibility_16_enq_ptr_value,3,reg
ldut_subsystem_mbus_coupler_to_memory_controller_port_named_axi4_axi4yank_QueueCompatibility_16_maybe_full,1,reg
ldut_subsystem_mbus_coupler_to_memory_controller_port_named_axi4_axi4yank_QueueCompatibility_17_deq_ptr_value,3,reg
ldut_subsystem_mbus_coupler_to_memory_controller_port_named_axi4_axi4yank_QueueCompatibility_17_enq_ptr_value,3,reg
ldut_subsystem_mbus_coupler_to_memory_controller_port_named_axi4_axi4yank_QueueCompatibility_17_maybe_full,1,reg
ldut_subsystem_mbus_coupler_to_memory_controller_port_named_axi4_axi4yank_QueueCompatibility_18_deq_ptr_value,3,reg
ldut_subsystem_mbus_coupler_to_memory_controller_port_named_axi4_axi4yank_QueueCompatibility_18_enq_ptr_value,3,reg
ldut_subsystem_mbus_coupler_to_memory_controller_port_named_axi4_axi4yank_QueueCompatibility_18_maybe_full,1,reg
ldut_subsystem_mbus_coupler_to_memory_controller_port_named_axi4_axi4yank_QueueCompatibility_19_deq_ptr_value,3,reg
ldut_subsystem_mbus_coupler_to_memory_controller_port_named_axi4_axi4yank_QueueCompatibility_19_enq_ptr_value,3,reg
ldut_subsystem_mbus_coupler_to_memory_controller_port_named_axi4_axi4yank_QueueCompatibility_19_maybe_full,1,reg
ldut_subsystem_mbus_coupler_to_memory_controller_port_named_axi4_axi4yank_QueueCompatibility_2_deq_ptr_value,3,reg
ldut_subsystem_mbus_coupler_to_memory_controller_port_named_axi4_axi4yank_QueueCompatibility_2_enq_ptr_value,3,reg
ldut_subsystem_mbus_coupler_to_memory_controller_port_named_axi4_axi4yank_QueueCompatibility_2_maybe_full,1,reg
ldut_subsystem_mbus_coupler_to_memory_controller_port_named_axi4_axi4yank_QueueCompatibility_20_deq_ptr_value,3,reg
ldut_subsystem_mbus_coupler_to_memory_controller_port_named_axi4_axi4yank_QueueCompatibility_20_enq_ptr_value,3,reg
ldut_subsystem_mbus_coupler_to_memory_controller_port_named_axi4_axi4yank_QueueCompatibility_20_maybe_full,1,reg
ldut_subsystem_mbus_coupler_to_memory_controller_port_named_axi4_axi4yank_QueueCompatibility_21_deq_ptr_value,3,reg
ldut_subsystem_mbus_coupler_to_memory_controller_port_named_axi4_axi4yank_QueueCompatibility_21_enq_ptr_value,3,reg
ldut_subsystem_mbus_coupler_to_memory_controller_port_named_axi4_axi4yank_QueueCompatibility_21_maybe_full,1,reg
ldut_subsystem_mbus_coupler_to_memory_controller_port_named_axi4_axi4yank_QueueCompatibility_22_deq_ptr_value,3,reg
ldut_subsystem_mbus_coupler_to_memory_controller_port_named_axi4_axi4yank_QueueCompatibility_22_enq_ptr_value,3,reg
ldut_subsystem_mbus_coupler_to_memory_controller_port_named_axi4_axi4yank_QueueCompatibility_22_maybe_full,1,reg
ldut_subsystem_mbus_coupler_to_memory_controller_port_named_axi4_axi4yank_QueueCompatibility_23_deq_ptr_value,3,reg
ldut_subsystem_mbus_coupler_to_memory_controller_port_named_axi4_axi4yank_QueueCompatibility_23_enq_ptr_value,3,reg
ldut_subsystem_mbus_coupler_to_memory_controller_port_named_axi4_axi4yank_QueueCompatibility_23_maybe_full,1,reg
ldut_subsystem_mbus_coupler_to_memory_controller_port_named_axi4_axi4yank_QueueCompatibility_24_deq_ptr_value,3,reg
ldut_subsystem_mbus_coupler_to_memory_controller_port_named_axi4_axi4yank_QueueCompatibility_24_enq_ptr_value,3,reg
ldut_subsystem_mbus_coupler_to_memory_controller_port_named_axi4_axi4yank_QueueCompatibility_24_maybe_full,1,reg
ldut_subsystem_mbus_coupler_to_memory_controller_port_named_axi4_axi4yank_QueueCompatibility_25_deq_ptr_value,3,reg
ldut_subsystem_mbus_coupler_to_memory_controller_port_named_axi4_axi4yank_QueueCompatibility_25_enq_ptr_value,3,reg
ldut_subsystem_mbus_coupler_to_memory_controller_port_named_axi4_axi4yank_QueueCompatibility_25_maybe_full,1,reg
ldut_subsystem_mbus_coupler_to_memory_controller_port_named_axi4_axi4yank_QueueCompatibility_26_deq_ptr_value,3,reg
ldut_subsystem_mbus_coupler_to_memory_controller_port_named_axi4_axi4yank_QueueCompatibility_26_enq_ptr_value,3,reg
ldut_subsystem_mbus_coupler_to_memory_controller_port_named_axi4_axi4yank_QueueCompatibility_26_maybe_full,1,reg
ldut_subsystem_mbus_coupler_to_memory_controller_port_named_axi4_axi4yank_QueueCompatibility_27_deq_ptr_value,3,reg
ldut_subsystem_mbus_coupler_to_memory_controller_port_named_axi4_axi4yank_QueueCompatibility_27_enq_ptr_value,3,reg
ldut_subsystem_mbus_coupler_to_memory_controller_port_named_axi4_axi4yank_QueueCompatibility_27_maybe_full,1,reg
ldut_subsystem_mbus_coupler_to_memory_controller_port_named_axi4_axi4yank_QueueCompatibility_28_deq_ptr_value,3,reg
ldut_subsystem_mbus_coupler_to_memory_controller_port_named_axi4_axi4yank_QueueCompatibility_28_enq_ptr_value,3,reg
ldut_subsystem_mbus_coupler_to_memory_controller_port_named_axi4_axi4yank_QueueCompatibility_28_maybe_full,1,reg
ldut_subsystem_mbus_coupler_to_memory_controller_port_named_axi4_axi4yank_QueueCompatibility_29_deq_ptr_value,3,reg
ldut_subsystem_mbus_coupler_to_memory_controller_port_named_axi4_axi4yank_QueueCompatibility_29_enq_ptr_value,3,reg
ldut_subsystem_mbus_coupler_to_memory_controller_port_named_axi4_axi4yank_QueueCompatibility_29_maybe_full,1,reg
ldut_subsystem_mbus_coupler_to_memory_controller_port_named_axi4_axi4yank_QueueCompatibility_3_deq_ptr_value,3,reg
ldut_subsystem_mbus_coupler_to_memory_controller_port_named_axi4_axi4yank_QueueCompatibility_3_enq_ptr_value,3,reg
ldut_subsystem_mbus_coupler_to_memory_controller_port_named_axi4_axi4yank_QueueCompatibility_3_maybe_full,1,reg
ldut_subsystem_mbus_coupler_to_memory_controller_port_named_axi4_axi4yank_QueueCompatibility_30_deq_ptr_value,3,reg
ldut_subsystem_mbus_coupler_to_memory_controller_port_named_axi4_axi4yank_QueueCompatibility_30_enq_ptr_value,3,reg
ldut_subsystem_mbus_coupler_to_memory_controller_port_named_axi4_axi4yank_QueueCompatibility_30_maybe_full,1,reg
ldut_subsystem_mbus_coupler_to_memory_controller_port_named_axi4_axi4yank_QueueCompatibility_31_deq_ptr_value,3,reg
ldut_subsystem_mbus_coupler_to_memory_controller_port_named_axi4_axi4yank_QueueCompatibility_31_enq_ptr_value,3,reg
ldut_subsystem_mbus_coupler_to_memory_controller_port_named_axi4_axi4yank_QueueCompatibility_31_maybe_full,1,reg
ldut_subsystem_mbus_coupler_to_memory_controller_port_named_axi4_axi4yank_QueueCompatibility_4_deq_ptr_value,3,reg
ldut_subsystem_mbus_coupler_to_memory_controller_port_named_axi4_axi4yank_QueueCompatibility_4_enq_ptr_value,3,reg
ldut_subsystem_mbus_coupler_to_memory_controller_port_named_axi4_axi4yank_QueueCompatibility_4_maybe_full,1,reg
ldut_subsystem_mbus_coupler_to_memory_controller_port_named_axi4_axi4yank_QueueCompatibility_5_deq_ptr_value,3,reg
ldut_subsystem_mbus_coupler_to_memory_controller_port_named_axi4_axi4yank_QueueCompatibility_5_enq_ptr_value,3,reg
ldut_subsystem_mbus_coupler_to_memory_controller_port_named_axi4_axi4yank_QueueCompatibility_5_maybe_full,1,reg
ldut_subsystem_mbus_coupler_to_memory_controller_port_named_axi4_axi4yank_QueueCompatibility_6_deq_ptr_value,3,reg
ldut_subsystem_mbus_coupler_to_memory_controller_port_named_axi4_axi4yank_QueueCompatibility_6_enq_ptr_value,3,reg
ldut_subsystem_mbus_coupler_to_memory_controller_port_named_axi4_axi4yank_QueueCompatibility_6_maybe_full,1,reg
ldut_subsystem_mbus_coupler_to_memory_controller_port_named_axi4_axi4yank_QueueCompatibility_7_deq_ptr_value,3,reg
ldut_subsystem_mbus_coupler_to_memory_controller_port_named_axi4_axi4yank_QueueCompatibility_7_enq_ptr_value,3,reg
ldut_subsystem_mbus_coupler_to_memory_controller_port_named_axi4_axi4yank_QueueCompatibility_7_maybe_full,1,reg
ldut_subsystem_mbus_coupler_to_memory_controller_port_named_axi4_axi4yank_QueueCompatibility_8_deq_ptr_value,3,reg
ldut_subsystem_mbus_coupler_to_memory_controller_port_named_axi4_axi4yank_QueueCompatibility_8_enq_ptr_value,3,reg
ldut_subsystem_mbus_coupler_to_memory_controller_port_named_axi4_axi4yank_QueueCompatibility_8_maybe_full,1,reg
ldut_subsystem_mbus_coupler_to_memory_controller_port_named_axi4_axi4yank_QueueCompatibility_9_deq_ptr_value,3,reg
ldut_subsystem_mbus_coupler_to_memory_controller_port_named_axi4_axi4yank_QueueCompatibility_9_enq_ptr_value,3,reg
ldut_subsystem_mbus_coupler_to_memory_controller_port_named_axi4_axi4yank_QueueCompatibility_9_maybe_full,1,reg
ldut_subsystem_mbus_coupler_to_memory_controller_port_named_axi4_tl2axi4_b_delay,3,reg
ldut_subsystem_mbus_coupler_to_memory_controller_port_named_axi4_tl2axi4_count_1,1,reg
ldut_subsystem_mbus_coupler_to_memory_controller_port_named_axi4_tl2axi4_count_10,1,reg
ldut_subsystem_mbus_coupler_to_memory_controller_port_named_axi4_tl2axi4_count_100,1,reg
ldut_subsystem_mbus_coupler_to_memory_controller_port_named_axi4_tl2axi4_count_101,1,reg
ldut_subsystem_mbus_coupler_to_memory_controller_port_named_axi4_tl2axi4_count_102,1,reg
